./specifications/SpecifyingSystems/TLC/AlternatingBit_proof.tla	ok	AlternatingBit_proof	5 units
./specifications/SpecifyingSystems/TLC/BNFGrammars.tla	ok	BNFGrammars	13 units
./specifications/SpecifyingSystems/TLC/ConfigFileGrammar.tla	ok	ConfigFileGrammar	10 units
./specifications/SpecifyingSystems/TLC/MCAlternatingBit.tla	ok	MCAlternatingBit	4 units
./specifications/Stones/Stones.tla	ok	Stones	8 units
./specifications/TLC/MCReachability.tla	ok	MCReachability	17 units
./specifications/TLC/StateGraphs.tla	ok	StateGraphs	46 units
./specifications/TLC/TLCMC.tla	ok	TLCMC	26 units
./specifications/TLC/TestGraphs.tla	ok	TestGraphs	4 units
./specifications/TLC/TestMCReachability.tla	ok	TestMCReachability	2 units
./specifications/TeachingConcurrency/Simple.tla	ok	Simple	18 units
./specifications/TeachingConcurrency/SimpleRegular.tla	ok	SimpleRegular	19 units
./specifications/TeachingConcurrency/SimpleRegular_proof.tla	ok	SimpleRegular_proof	2 units
./specifications/TeachingConcurrency/Simple_proof.tla	ok	Simple_proof	2 units
./specifications/TransitiveClosure/TransitiveClosure.tla	ok	TransitiveClosure	11 units
./specifications/TwoPhase/Alternate.tla	ok	Alternate	5 units
./specifications/TwoPhase/MCTwoPhase.tla	ok	MCTwoPhase	4 units
./specifications/TwoPhase/TwoPhase.tla	ok	TwoPhase	11 units
./specifications/TwoPhase/TwoPhase_proof.tla	ok	TwoPhase_proof	1 units
./specifications/YoYo/MCYoYoNoPruning.tla	ok	MCYoYoNoPruning	4 units
./specifications/YoYo/MCYoYoPruning.tla	ok	MCYoYoPruning	4 units
./specifications/YoYo/YoYoAllGraphs.tla	ok	YoYoAllGraphs	26 units
./specifications/YoYo/YoYoNoPruning.tla	ok	YoYoNoPruning	25 units
./specifications/YoYo/YoYoPruning.tla	ok	YoYoPruning	26 units
./specifications/aba-asyn-byz/aba_asyn_byz.tla	ok	aba_asyn_byz	24 units
./specifications/acp/ACP_NB.tla	ok	ACP_NB	17 units
./specifications/acp/ACP_NB_TLC.tla	ok	ACP_NB_TLC	2 units
./specifications/acp/ACP_NB_WRONG_TLC.tla	ok	ACP_NB_WRONG_TLC	12 units
./specifications/acp/ACP_SB.tla	ok	ACP_SB	40 units
./specifications/acp/ACP_SB_TLC.tla	ok	ACP_SB_TLC	2 units
./specifications/acp/APACP_SB.tla	ok	APACP_SB	4 units
./specifications/allocator/AllocatorImplementation.tla	ok	AllocatorImplementation	34 units
